0.019693	0.119320	-0.141361	0.982544	0.004106	-0.021666	-0.013897	0.043238	-0.817494	0.038188	0.694415	-0.034414	0.012784	-0.071680	0.085173	-0.033464	0.511354	0.071104	0.053553	0.267872	4.757661	-1.009262	-11.025432	0.234247	-0.067224	-0.335853	0.678463	0.876459	6.285368	0.274665	0.112514
0.019450	0.119577	-0.139823	0.982737	-0.017912	0.043564	0.310331	0.045041	-0.769306	0.027854	0.593282	-0.032307	0.012382	-0.074369	0.086879	-0.024421	0.584759	0.073741	0.054710	0.180305	4.818778	-1.033370	-10.113362	0.210708	-0.040207	-0.268878	0.170660	0.904259	7.340515	0.263665	0.115757
0.019059	0.120173	-0.137366	0.983019	-0.034337	0.106855	0.494076	0.046259	-0.722482	0.018187	0.503704	-0.030469	0.012237	-0.075842	0.083608	-0.015074	0.667410	0.076304	0.055923	0.121751	4.682384	-0.966736	-8.957812	0.183816	-0.014538	-0.147291	-0.327061	0.934676	8.265167	0.256297	0.121278
0.018547	0.120824	-0.134134	0.983395	-0.040165	0.114471	0.650799	0.047332	-0.678932	0.009919	0.427755	-0.028925	0.012322	-0.075542	0.075233	-0.005397	0.757820	0.078833	0.057220	0.107332	4.355044	-0.826787	-7.594817	0.154415	0.008553	0.030013	-0.837544	0.967763	9.040924	0.252916	0.129732
0.017999	0.121419	-0.130664	0.983799	-0.039066	0.102545	0.699254	0.048840	-0.640341	0.003544	0.366983	-0.027688	0.012605	-0.072921	0.061411	0.004583	0.854393	0.081358	0.058627	0.150746	3.859046	-0.637482	-6.077245	0.123725	0.028269	0.262037	-1.382171	0.998002	9.657380	0.252539	0.140672
0.017514	0.121838	-0.127580	0.984161	-0.030844	0.069939	0.622057	0.051407	-0.608044	-0.000688	0.322266	-0.026755	0.013051	-0.067511	0.041645	0.014746	0.955490	0.083890	0.060153	0.256718	3.229698	-0.423219	-4.471710	0.093257	0.044630	0.541064	-1.976645	1.016272	10.109691	0.253153	0.152625
0.017054	0.121961	-0.124625	0.984532	-0.020895	0.011882	0.597649	0.055573	-0.582940	-0.002726	0.293740	-0.026109	0.013636	-0.059012	0.015355	0.024878	1.059451	0.086413	0.061789	0.416590	2.510417	-0.203791	-2.852628	0.064579	0.058464	0.849870	-2.628998	1.013202	10.396088	0.252324	0.163528
0.016619	0.121865	-0.121807	0.984904	-0.013651	-0.031054	0.571069	0.061671	-0.565458	-0.002665	0.280791	-0.025719	0.014344	-0.047387	-0.018035	0.034699	1.164610	0.088891	0.063501	0.609809	1.748223	0.006100	-1.294900	0.039054	0.070869	1.162492	-3.338983	0.982074	10.515834	0.247780	0.171255
0.016175	0.121916	-0.118943	0.985255	-0.018348	-0.001453	0.579381	0.069766	-0.555546	-0.000729	0.282115	-0.025542	0.015169	-0.032910	-0.059014	0.043894	1.269289	0.091268	0.065241	0.809508	0.991229	0.193565	0.132450	0.017665	0.082483	1.447732	-4.097904	0.919568	10.467985	0.237740	0.173999
0.015633	0.122272	-0.115481	0.985631	-0.030384	0.057345	0.698100	0.079645	-0.552661	0.002727	0.295811	-0.025532	0.016100	-0.016171	-0.107898	0.052141	1.371799	0.093478	0.066946	0.987890	0.288494	0.345641	1.369593	0.001000	0.093077	1.673826	-4.888432	0.824710	10.250972	0.221038	0.170449
